timestamp,value,feature1,feature2
2020-01-01,50.99342830602247,-0.6913649350811021,0.3638898995627808
2020-01-02,49.90560495921598,-0.31872747406232943,0.29836164316959474
2020-01-03,51.65959319242885,-0.6103290762542992,-0.9321024353965778
2020-01-04,53.592256385048586,0.09679105512964885,0.5972016833753137
2020-01-05,50.25971751857653,1.182509033461966,-1.4904848932217238
2020-01-06,50.441374073476105,-0.7838235829600685,-0.6473087441739566
2020-01-07,54.24944260548913,0.9863393618475244,-2.0039217143690973
2020-01-08,52.80694990729934,-0.7944433011145248,1.5847680691712311
2020-01-09,50.51383894926274,-0.8603351719035002,-0.2209942167896533
2020-01-10,52.71820829381474,0.8042882878268234,2.198321417668428
2020-01-11,50.88609605618985,0.9075309139424861,0.8225121350668279
2020-01-12,51.060807591291926,0.8370721272103109,0.46457088412626607
2020-01-13,52.65496954181826,-1.328056261928596,-0.5787604441975394
2020-01-14,48.52265464072606,-0.47902507136018246,-1.0428888684289943
2020-01-15,49.07689199503344,0.8086780464415964,0.5400961340866821
2020-01-16,51.57895789267992,0.027980920225059474,-0.0595653735497423
2020-01-17,50.853919334672206,-1.086183945657144,-1.338359476251408
2020-01-18,53.68331899399664,0.44435721435309417,-1.5174937587514303
2020-01-19,51.41316409552047,-0.7276426297502576,-0.954479464048505
2020-01-20,50.57808921425306,1.7792823287946367,1.849392862621717
2020-01-21,56.50652653378424,1.5298384587742881,2.2451192319963575
2020-01-22,53.295208620790646,0.5899968584264002,0.2193451743865112
2020-01-23,54.05230183828258,1.3461800498929117,0.16281085239417542
2020-01-24,51.23713769000916,0.05120812702526838,-0.32667728862032547
2020-01-25,53.16611444300936,0.7511821563553372,-0.9300502244258393
2020-01-26,54.6437812055429,1.4627816795639568,1.3997234134831065
2020-01-27,52.28576877065971,0.23174211000221395,1.9024600761418307
2020-01-28,55.50368945409545,-0.26846344603252087,-0.8886264160727874
2020-01-29,53.714225329190896,-1.7165078207792308,-0.07098833900212809
2020-01-30,54.49395090157133,-0.09657484763718835,-0.44121181195641856
2020-01-31,54.03434227714098,0.8091122221052018,-0.41132663488840937
2020-02-01,59.10126580753892,0.9312052314276318,1.2088047136888305
2020-02-02,55.527161624179634,0.49036016891838136,-1.3108129406835596
2020-02-03,53.5946298574712,-0.5543009084068454,0.4831023140855185
2020-02-04,57.50944295588258,-1.988446316261276,0.7471498329080236
2020-02-05,53.57533026296913,-0.5082611188459768,-0.13081754459605774
2020-02-06,56.58572992454752,-0.31757398963813904,0.9134146524518292
2020-02-07,52.397926621848086,-0.3261498512336301,0.16150865690689775
2020-02-08,53.8083966033544,0.6044419189046041,1.240298212724571
2020-02-09,57.00418995614693,1.9702505237950014,-1.5228872001743936
2020-02-10,58.2312561688926,0.10988963277301515,-0.3392406170390037
2020-02-11,57.23903217272976,-0.23004495310384834,-0.05986711155227409
2020-02-12,56.805049617646304,-0.2724942171766914,-2.6829018419561383
2020-02-13,56.57222879715088,0.11074437711429251,-1.082836369589956
2020-02-14,54.353483691501815,-0.8410202659238349,-0.8081116284312512
2020-02-15,56.00489485372705,0.10656218469295148,0.9690328840612251
2020-02-16,56.655288680898174,0.4368588115243337,-0.700426243656204
2020-02-17,59.82068483539695,0.1959638460641953,-0.8126303644426393
2020-02-18,58.52140680877677,0.44358195363761604,0.8371745464913671
2020-02-19,54.433640566240086,0.41981045437016484,-1.6194258053420143
2020-02-20,58.73122602357522,-1.7837180096387923,-2.076706201682631
2020-02-21,57.43398370800674,0.6227381522824893,-0.35216924842255576
2020-02-22,56.96911451009584,-0.6838922255505157,-1.447740037337462
2020-02-23,59.66280914524951,-1.1083090179736688,-1.4093814754354699
2020-02-24,60.61560992673867,-1.1169134208787757,0.5909977042103787
2020-02-25,60.52795082830601,0.4196046531044926,0.8961718335341811
2020-02-26,57.096330486578864,-0.23588248597435657,0.8083037863127905
2020-02-27,58.26328151195565,-1.6938763772949876,1.1310015676966139
2020-02-28,59.64871091915191,0.46405817356288226,1.2645116073249127
2020-02-29,61.03926116952,-1.4517482155204293,-2.134551630693223
2020-03-01,58.22929110706745,0.12616616073127532,0.46690477547838094
2020-03-02,58.913245593968334,0.22474906859789917,-0.5216479884517958
2020-03-03,57.16624710343037,0.8712064963283696,-0.7413604633745284
2020-03-04,57.078261851272295,1.7664545840671724,0.5778651926364681
2020-03-05,61.18486510938388,-1.3768882911064444,-1.7327891247617018
2020-03-06,62.35878875366408,-0.06594458914675895,-1.753783461470736
2020-03-07,59.58611788486569,-0.289591282618033,0.6516602600082948
2020-03-08,61.81834567763738,0.41981252899054167,0.5046042325388316
2020-03-09,60.612984927261614,0.20194081433959504,0.1504944037032731
2020-03-10,58.67517732658172,-0.36572912277170017,-0.8750031469321268
2020-03-11,60.76116349924608,-0.4540003106691477,0.7628771087537748
2020-03-12,63.18463371235089,-1.128900937796504,0.6987972668295448
2020-03-13,60.10431179605152,0.9733928776970856,0.09861850067960516
2020-03-14,63.369852474579545,0.4452426066736543,-1.175000180944578
2020-03-15,55.06285805773957,0.9033667321764969,-0.416379519270846
2020-03-16,62.00510284747345,-0.32361945020968175,0.8576996035468856
2020-03-17,60.59149351302489,-0.6697264505567799,1.3513177697091974
2020-03-18,59.87262451758333,-1.0908017320913064,-0.31680833719895823
2020-03-19,60.70452610479521,0.34505221161188415,-0.2392754837672742
2020-03-20,56.593345585854784,-1.0523168431728787,-0.15052558721984996
2020-03-21,60.173720927041074,1.833368615727188,0.2898576581617799
2020-03-22,61.368963310544416,-1.3199092575558484,-0.5735551206940694
2020-03-23,63.6492825134229,0.2598765327533607,-2.906812177011082
2020-03-24,59.69278451432624,1.5518305867329925,1.2157251934054294
2020-03-25,59.14523488839295,0.5849939950830136,1.822885791110046
2020-03-26,59.788664981770445,0.1619841223053757,-0.6051604790529536
2020-03-27,62.64999419687594,-0.9810756713653183,-1.063368973851632
2020-03-28,61.500751950400925,-1.3939647569545488,-0.1257229195860746
2020-03-29,59.80483380402157,0.7557903461150309,-0.1765651208200435
2020-03-30,61.909034978623545,1.4911813556735645,1.0167573962431014
2020-03-31,61.091840118494986,-0.451950081166418,0.06768643997222486
2020-04-01,62.84719737842768,-1.1514899003115637,-0.7869525719472331
2020-04-02,59.51506039879267,-2.469332431112364,-1.3173169849496467
2020-04-03,60.27013851367804,-0.9933450869755698,0.8857421576300689
2020-04-04,60.14458084958602,-0.1270688840471336,0.617302198568119
2020-04-05,58.00214171238969,1.584068165838995,1.0823649831683602
2020-04-06,61.51882957167085,0.6589668992845016,-0.9640450501234376
2020-04-07,61.44316365536675,0.29127167264063397,1.8670146376529424
2020-04-08,60.92279540595906,-0.4132569051691539,-1.7463048113586317
2020-04-09,60.43196637318425,-0.5961273689416055,0.72835048209487
2020-04-10,58.05603441822258,1.3907781195736033,-1.9136373876073316
2020-04-11,60.02819085410759,0.18702490641614097,-0.7846411726389015
2020-04-12,60.16383648674629,-2.114104782001287,1.5871853471744408
2020-04-13,59.22158237801166,-0.6864146057963024,0.8511738540777611
2020-04-14,60.47753408299167,-0.8709138335494672,-0.5384048396259248
2020-04-15,61.57928367991969,-0.5592610598856225,-0.5107830519802077
2020-04-16,64.5117496326617,0.5488496019432813,0.11406946003611608
2020-04-17,61.05386111130517,-0.12086288234392469,0.5311886669475465
2020-04-18,61.182278951318494,-0.09031274179212391,1.2750476105588155
2020-04-19,60.477918134772125,1.2986921043640787,-0.4476349566515211
2020-04-20,56.74607336952363,-0.709314059634798,-1.6132468902886112
2020-04-21,60.48458368300577,1.8488901688558086,0.1709065605800333
2020-04-22,60.60927388283637,-0.6841846904344256,-0.44884220984901024
2020-04-23,65.36372353535037,0.07559156054651701,-1.299386473540591
2020-04-24,59.99818529236869,-0.2944549129197494,0.3128318643618298
2020-04-25,60.92893094526116,0.10977967001909725,-0.20239796505988375
2020-04-26,60.19662276153168,0.43064443730653146,0.32175215016488967
2020-04-27,57.86620194800778,0.41989800104820346,-0.8896604556403754
2020-04-28,62.42403853637913,-0.7659159513437045,0.5035193815596013
2020-04-29,61.57443929166848,-1.1353585594530173,-1.3159943146365156
2020-04-30,61.58218593382145,2.487249481391224,-0.8223668060548991
2020-05-01,58.10828827750374,-0.4970411338691031,-0.23245790169873679
2020-05-02,62.657009902371314,0.6850206289375697,1.7695549384403526
2020-05-03,56.96951957191371,-1.6196202045948005,0.8042297745423208
2020-05-04,60.86620476113117,-0.29286556351463705,1.099142422303978
2020-05-05,63.99016604580633,-0.14059843445896397,1.4419861764633868
2020-05-06,57.54246933697772,0.45884043836671273,3.64677168712421
2020-05-07,58.302785055253615,-2.7333636188621426,0.05452244201913185
2020-05-08,59.54410219338473,0.15246016779112775,1.4453390058963367
2020-05-09,58.24487732959376,-1.1621596030167234,1.034023100861408
2020-05-10,56.05517168865488,0.3105135031270586,1.0172757969165394
2020-05-11,59.19596636328246,-1.048856138450782,1.8022584186743928
2020-05-12,56.83427870045322,-0.8681831197342755,-0.41039252835119544
2020-05-13,59.80385313659045,-0.28688619539129256,-0.490455578331065
2020-05-14,56.913371640018354,-1.0648410624949762,0.3351208478911605
2020-05-15,61.74544435089996,-0.48859934680613737,-0.1717191817249189
2020-05-16,56.97026255208715,-1.2057520587249806,0.3338451765649476
2020-05-17,57.78171306866043,-1.8449330004692464,1.5889262280363594
2020-05-18,59.93984670360912,1.003459477776613,-0.4697384591466742
2020-05-19,55.73600546190225,-1.3083264910563892,-0.2947603915529466
2020-05-20,58.5355585113436,-0.19203055297469523,0.18839992950116594
2020-05-21,60.57584908065571,0.7386477789807294,-0.21773501738244963
2020-05-22,54.625580663243184,-0.6278752698736305,-1.9180989580688028
2020-05-23,58.08689586302295,-0.837895405811023,-0.5726072821496848
2020-05-24,58.11261158813012,0.21249999315203522,0.7059291754354133
2020-05-25,59.02988637580385,1.1033403424882857,1.462634114879589
2020-05-26,54.86395110116857,-1.1817146359965822,-1.1521000467602596
2020-05-27,54.56680945287469,-0.16352486853658985,-1.1568044843843712
2020-05-28,58.11977575533556,-1.7443537199426906,0.04306831188208946
2020-05-29,57.536373731872885,-0.4063448844710911,-2.0810950813376112
2020-05-30,57.308286182311086,0.020650802576725497,-0.43627308606423065
2020-05-31,57.36352032915248,-0.867325888676848,-1.7385857373585631
2020-06-01,55.172368691300775,-0.4700745214295985,1.3935523910925884
2020-06-02,56.85723446540891,-1.4203969565016292,-0.7634581055490345
2020-06-03,56.837740023336,0.0634836013753896,1.6797959632840234
2020-06-04,54.68036409903185,1.0411604737416933,1.1357875708038603
2020-06-05,59.69673686579446,-1.1096124731627652,-0.6393732213583002
